id,date_time,duration
84,2019-02-11 13:45:09.829039,2.425529
85,2019-02-11 13:45:12.068678,2.232303
86,2019-02-11 13:45:14.094051,2.018493
87,2019-02-11 13:45:16.269931,2.168603
88,2019-02-11 13:45:18.402529,2.123057
89,2019-02-11 13:45:20.633070,2.22364
90,2019-02-11 13:45:22.805356,2.163968
91,2019-02-11 13:45:25.088239,2.273181
92,2019-02-11 13:45:27.216466,2.121418
93,2019-02-11 13:45:29.418988,2.195039
94,2019-02-11 13:45:31.826767,2.401008
95,2019-02-11 13:45:34.162524,2.328641
96,2019-02-11 13:45:36.349051,2.175978
97,2019-02-11 13:45:38.602468,2.243643
98,2019-02-11 13:45:41.699855,3.089233
99,2019-02-11 13:45:44.609821,2.896211
